Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	DTP.A.7.9.1.E11	DTP.A.7.10.1.E12	DTP.A.8.5.1.G3	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	DTP.A.7.9.1.E11.Norm	DTP.A.7.10.1.E12.Norm	DTP.A.8.5.1.G3.Norm
ANO10	10	12	8	7	7	4	0	5	3	8	9	10	10	7	5	3	6.79585549604012	9.04638625893565	5.77506689529057	5.56573922228888	6.62936101481689	2.88542061347925	0	3.77425374377508	2.46824472030266	4.21585970905431	8.04576875217016	9.21201534219746	6.93426936916747	3.18289594940809	5.34143398744853	2.82742341616287
ANO6	54	33	35	40	19	38	14	36	44	60	35	35	32	69	35	27	36.6976196786166	24.877562212073	25.2659176668963	31.804224127365	17.9939798973601	27.4114958280529	21.5021315426798	27.1746269551806	36.200922564439	31.6189478179074	31.2891007028839	32.2420536976911	22.1896619813359	31.3742600727368	37.3900379121397	25.4468107454659
ANO7	3	2	0	1	2	6	0	3	3	3	3	4	6	6	1	2	2.03875664881204	1.50773104315594	0	0.795105603184125	1.89410314709054	4.32813092021887	0	2.26455224626505	2.46824472030266	1.58094739089537	2.68192291739005	3.68480613687898	4.16056162150049	2.72819652806407	1.06828679748971	1.88494894410858
ANO8	1	1	1	2	0	2	0	0	0	0	1	1	1	2	1	0	0.679585549604012	0.753865521577971	0.721883361911321	1.59021120636825	0	1.44271030673962	0	0	0	0	0.893974305796684	0.921201534219746	0.693426936916748	0.909398842688024	1.06828679748971	0
ANP32A	48	60	38	42	27	63	28	59	35	66	40	40	31	80	19	59	32.6201063809926	45.2319312946782	27.4315677526302	33.3944353337333	25.5703924857223	45.4453746622982	43.0042630853596	44.5361941765459	28.796188403531	34.7808425996981	35.7589722318674	36.8480613687898	21.4962350444192	36.375953707521	20.2974491523044	55.6059938512032
ANP32A-IT1	12	6	4	3	1	5	1	6	3	12	8	10	10	9	8	0	8.15502659524814	4.52319312946782	2.88753344764529	2.38531680955238	0.94705157354527	3.60677576684906	1.53586653876284	4.52910449253009	2.46824472030266	6.32378956358147	7.15179444637347	9.21201534219746	6.93426936916747	4.09229479209611	8.54629437991765	0
ANP32B	78	84	84	59	77	80	37	84	69	109	68	73	87	136	61	104	53.0076728691129	63.3247038125496	60.638202400551	46.9112305878634	72.9229711629858	57.708412269585	56.8270619342252	63.4074628954213	56.7696285669611	57.441088535865	60.7902527941745	67.2477119980414	60.328143511757	61.8391213027857	65.1654946468721	98.0173450936462
ANP32E	175	122	123	114	100	163	79	163	126	173	117	98	122	266	95	84	118.927471180702	91.9715936325124	88.7916535150925	90.6420387629903	94.705157354527	117.580889999279	121.333456562265	123.040672047068	103.666278252712	91.1679662082995	104.594993778212	90.2777503535351	84.5980863038432	120.950046077507	101.487245761522	79.1678556525604
ANPEP	3	1	2	5	3	0	1	2	3	5	2	2	3	1	0	2	2.03875664881204	0.753865521577971	1.44376672382264	3.97552801592063	2.84115472063581	0	1.53586653876284	1.50970149751003	2.46824472030266	2.63491231815895	1.78794861159337	1.84240306843949	2.08028081075024	0.454699421344012	0	1.88494894410858
ANTXR1	122	142	114	123	72	115	52	106	87	135	95	73	129	142	73	67	82.9094370516894	107.048904064072	82.2947032578906	97.7979891916474	68.1877132952595	82.9558426375284	79.8650600156679	80.0141793680316	71.5790968887771	71.1426325902915	84.927559050685	67.2477119980414	89.4520748622604	64.5673178308497	77.9849362167486	63.1457896276375
ANTXR2	76	88	84	76	79	93	55	72	76	99	66	73	118	230	69	96	51.6485017699049	66.3401658988614	60.638202400551	60.4280258419935	74.8170743100764	67.0860292633925	84.4726596319564	54.3492539103611	62.5288662476673	52.1712638995471	59.0023041825812	67.2477119980414	81.8243785561762	104.580866909123	73.7117890267898	90.4775493172119
ANXA1	2078	1937	2161	2014	1708	2322	813	1960	1813	3101	1435	1464	2541	3700	1595	1740	1412.17877207714	1460.23751529653	1559.98994509037	1601.34268481283	1617.56408761532	1674.9866661247	1248.65949601419	1479.50746755983	1491.64255930291	1634.17261972218	1282.85312881824	1348.63904609771	1761.99784670546	1682.38785897285	1703.91744199608	1639.90558137447
ANXA11	27	25	26	26	30	32	10	22	21	34	25	20	22	37	23	17	18.3488098393083	18.8466380394493	18.7689674096944	20.6727456827873	28.4115472063581	23.083364907834	15.3586653876284	16.6067164726103	17.2777130421186	17.9174037634808	22.3493576449171	18.4240306843949	15.2553926121684	16.8238785897285	24.5705963422633	16.0220660249229
ANXA2	3096	2771	3101	2569	2642	3205	1236	2866	2646	4454	2251	2388	3785	5265	2145	2331	2103.99686157402	2088.96136029256	2238.56030528701	2042.62629458002	2502.1102573066	2311.94326655025	1898.33104191087	2163.40224593187	2176.99184330694	2347.17989301599	2012.33616234834	2199.82926371675	2624.62095622989	2393.99245337622	2291.47518061542	2196.90799435855
ANXA2R	10	7	14	5	8	10	8	10	5	14	5	11	12	20	9	8	6.79585549604012	5.2770586510458	10.1063670667585	3.97552801592063	7.57641258836216	7.21355153369812	12.2869323101027	7.54850748755015	4.11374120050443	7.37775449084505	4.46987152898342	10.1332168764172	8.32112324300097	9.09398842688024	9.61458117740736	7.53979577643433
ANXA3	8	10	17	6	11	16	9	10	15	23	6	8	28	36	13	16	5.43668439683209	7.53865521577971	12.2720171524925	4.77063361910475	10.417567308998	11.541682453917	13.8227988488656	7.54850748755015	12.3412236015133	12.1205966635312	5.36384583478011	7.36961227375797	19.4159542336689	16.3691791683844	13.8877283673662	15.0795915528687
ANXA4	184	175	199	174	136	231	79	180	181	267	140	137	221	287	138	135	125.043741127138	131.926466276145	143.654789020353	138.348374954038	128.799014002157	166.633040428427	121.333456562265	135.873134775903	148.91743145826	140.704317789688	125.156402811536	126.204610188105	153.247353058601	130.498733925731	147.42357805358	127.234053727329
ANXA5	5154	4733	5020	4194	3983	5414	2004	4591	4301	7101	3627	3771	5633	8314	3368	3671	3502.58392265908	3568.04551362854	3623.85447679483	3334.67289975422	3772.10641743081	3905.41680034416	3077.87654368074	3465.51978753428	3538.64018067391	3742.10247424934	3242.44480712457	3473.85098554266	3906.07393565204	3780.37098905412	3597.98993394533	3459.8237869113
ANXA6	85	92	96	77	75	104	40	100	74	125	87	89	95	171	73	49	57.764771716341	69.3556279851733	69.3008027434869	61.2231314451776	71.0288680158953	75.0209359504605	61.4346615505137	75.4850748755015	60.8833697674656	65.8728079539736	77.7757646043115	81.9869365455574	65.875559007091	77.7536010498261	77.9849362167486	46.1812491306602
ANXA7	253	215	232	210	173	238	84	171	209	293	145	163	280	332	155	177	171.935144049815	162.081087139264	167.476939963427	166.972176668666	163.839922223332	171.682526502015	129.012789256079	129.079478037108	171.954382181085	154.405861844114	129.626274340519	150.155850077819	194.159542336689	150.960207886212	165.584453610905	166.817981553609
AOC4P	0	0	0	0	1	0	1	2	2	1	1	0	1	0	0	0	0	0	0	0	0.94705157354527	0	1.53586653876284	1.50970149751003	1.64549648020177	0.526982463631789	0.893974305796684	0	0.693426936916748	0	0	0
AOX1	3	0	3	0	1	1	0	2	1	0	0	1	2	3	0	1	2.03875664881204	0	2.16565008573396	0	0.94705157354527	0.721355153369812	0	1.50970149751003	0.822748240100886	0	0	0.921201534219746	1.3868538738335	1.36409826403204	0	0.942474472054291
AP1AR	22	8	23	15	18	29	9	15	15	25	13	10	17	34	8	15	14.9508820912883	6.03092417262377	16.6033173239604	11.9265840477619	17.0469283238149	20.9192994477246	13.8227988488656	11.3227612313252	12.3412236015133	13.1745615907947	11.6216659753569	9.21201534219746	11.7882579275847	15.4597803256964	8.54629437991765	14.1371170808144
AP1B1	8	4	5	2	1	6	2	3	3	5	4	0	4	3	6	2	5.43668439683209	3.01546208631188	3.60941680955661	1.59021120636825	0.94705157354527	4.32813092021887	3.07173307752569	2.26455224626505	2.46824472030266	2.63491231815895	3.57589722318674	0	2.77370774766699	1.36409826403204	6.40972078493824	1.88494894410858
AP1G1	68	51	41	49	37	45	29	57	49	78	38	40	37	99	35	30	46.2118173730728	38.4471416004765	29.5972178383642	38.9601745560221	35.040908221175	32.4609819016415	44.5401296241225	43.0264926790359	40.3146637649434	41.1046321632796	33.971023620274	36.8480613687898	25.6567966659197	45.0152427130572	37.3900379121397	28.2742341616287
AP1G2	4	4	6	5	2	4	1	5	2	10	5	2	0	7	1	0	2.71834219841605	3.01546208631188	4.33130017146793	3.97552801592063	1.89410314709054	2.88542061347925	1.53586653876284	3.77425374377508	1.64549648020177	5.26982463631789	4.46987152898342	1.84240306843949	0	3.18289594940809	1.06828679748971	0
AP1M1	9	12	6	4	4	7	4	3	4	10	4	8	3	13	2	6	6.11626994643611	9.04638625893565	4.33130017146793	3.1804224127365	3.78820629418108	5.04948607358869	6.14346615505137	2.26455224626505	3.29099296040354	5.26982463631789	3.57589722318674	7.36961227375797	2.08028081075024	5.91109247747216	2.13657359497941	5.65484683232574
AP1S1	4	2	3	6	4	2	2	1	3	4	4	1	5	8	0	0	2.71834219841605	1.50773104315594	2.16565008573396	4.77063361910475	3.78820629418108	1.44271030673962	3.07173307752569	0.754850748755015	2.46824472030266	2.10792985452716	3.57589722318674	0.921201534219746	3.46713468458374	3.6375953707521	0	0
AP1S2	14	11	18	10	1	4	2	14	9	12	9	3	12	9	3	9	9.51419769445616	8.29252073735768	12.9939005144038	7.95105603184125	0.94705157354527	2.88542061347925	3.07173307752569	10.5679104825702	7.40473416090797	6.32378956358147	8.04576875217016	2.76360460265924	8.32112324300097	4.09229479209611	3.20486039246912	8.48227024848862
AP1S3	20	9	9	11	4	7	7	13	11	18	11	8	10	18	6	8	13.5917109920802	6.78478969420174	6.49695025720189	8.74616163502538	3.78820629418108	5.04948607358869	10.7510657713399	9.8130597338152	9.05023064110974	9.4856843453722	9.83371736376353	7.36961227375797	6.93426936916747	8.18458958419222	6.40972078493824	7.53979577643433
AP2A1	2	0	0	0	1	2	2	2	0	1	0	4	2	0	1	0	1.35917109920802	0	0	0	0.94705157354527	1.44271030673962	3.07173307752569	1.50970149751003	0	0.526982463631789	0	3.68480613687898	1.3868538738335	0	1.06828679748971	0
AP2A2	11	11	7	12	8	14	10	4	9	10	2	11	12	12	6	2	7.47544104564413	8.29252073735768	5.05318353337925	9.5412672382095	7.57641258836216	10.0989721471774	15.3586653876284	3.01940299502006	7.40473416090797	5.26982463631789	1.78794861159337	10.1332168764172	8.32112324300097	5.45639305612815	6.40972078493824	1.88494894410858
AP2B1	58	47	56	66	38	51	29	50	52	79	44	47	67	78	38	47	39.4159618770327	35.4316795141646	40.425468267034	52.4769698101523	35.9879597947203	36.7891128218604	44.5401296241225	37.7425374377508	42.7829084852461	41.6316146269113	39.3348694550541	43.2964721083281	46.4596047734221	35.466554864833	40.5948983046088	44.2963001865517
AP2M1	145	131	127	100	112	140	71	128	111	186	109	106	114	175	83	96	98.5399046925817	98.7563833267142	91.6791869627378	79.5105603184125	106.06977623707	100.989721471774	109.046524252162	96.620895840642	91.3250546511983	98.0187382355128	97.4431993318386	97.647362627293	79.0506708085092	79.5723987352021	88.6678041916456	90.4775493172119
AP2S1	173	141	203	120	127	160	61	170	145	237	137	116	197	228	60	107	117.568300081494	106.295038542494	146.542322467998	95.412672382095	120.275549840249	115.41682453917	93.6878588645335	128.324627288353	119.298494814628	124.894843880734	122.474479894146	106.859377969491	136.605106572599	103.671468066435	64.0972078493824	100.844768509809
AP3B1	94	60	60	56	52	59	26	71	63	103	48	55	69	95	42	53	63.8810416627771	45.2319312946782	43.3130017146793	44.525913778311	49.2466818243541	42.5599540488189	39.9325300078339	53.5944031616061	51.8331391263558	54.2791937540743	42.9107666782408	50.666084382086	47.8464586472556	43.1964450276812	44.8680454945677	49.9511470188774
AP3D1	28	28	27	24	22	21	17	39	22	51	28	21	18	46	19	21	19.0283953889123	21.1082346041832	19.4908507716057	19.082534476419	20.8351346179959	15.1484582207661	26.1097311589683	29.4391792014456	18.1004612822195	26.8761056452212	25.0312805623072	19.3452322186147	12.4816848645015	20.9161733818246	20.2974491523044	19.7919639131401
AP3M1	52	58	49	46	41	59	14	44	42	61	44	34	55	80	31	39	35.3384485794086	43.7242002515223	35.3722847336548	36.5748577464698	38.8291145153561	42.5599540488189	21.5021315426798	33.2134329452207	34.5554260842372	32.1459302815391	39.3348694550541	31.3208521634714	38.1384815304211	36.375953707521	33.1168907221809	36.7565044101173
AP3M2	18	17	22	19	16	18	9	19	13	28	20	14	31	33	23	20	12.2325398928722	12.8157138668255	15.8814339620491	15.1070064604984	15.1528251767243	12.9843927606566	13.8227988488656	14.3421642263453	10.6957271213115	14.7555089816901	17.8794861159337	12.8968214790764	21.4962350444192	15.0050809043524	24.5705963422633	18.8494894410858
AP3S1	154	136	123	102	106	141	47	125	106	191	90	113	170	192	95	104	104.656174639018	102.525710934604	88.7916535150925	81.1007715247808	100.387466795799	101.711076625144	72.1857273218536	94.3563435943769	87.2113134506939	100.653650553672	80.4576875217016	104.095773366831	117.882579275847	87.3022888980503	101.487245761522	98.0173450936462
AP3S2	7	7	5	6	6	6	2	9	7	11	7	0	8	12	12	2	4.75709884722808	5.2770586510458	3.60941680955661	4.77063361910475	5.68230944127162	4.32813092021887	3.07173307752569	6.79365673879514	5.7592376807062	5.79680709994968	6.25782014057679	0	5.54741549533398	5.45639305612815	12.8194415698765	1.88494894410858
AP4B1	11	14	11	9	8	13	4	9	12	18	10	7	12	15	8	9	7.47544104564413	10.5541173020916	7.94071698102454	7.15595042865713	7.57641258836216	9.37761699380756	6.14346615505137	6.79365673879514	9.87297888121063	9.4856843453722	8.93974305796684	6.44841073953822	8.32112324300097	6.82049132016018	8.54629437991765	8.48227024848862
AP4B1-AS1	6	10	4	1	8	7	4	3	5	12	1	5	4	9	4	7	4.07751329762407	7.53865521577971	2.88753344764529	0.795105603184125	7.57641258836216	5.04948607358869	6.14346615505137	2.26455224626505	4.11374120050443	6.32378956358147	0.893974305796684	4.60600767109873	2.77370774766699	4.09229479209611	4.27314718995883	6.59732130438004
AP4E1	24	28	27	24	21	32	30	18	26	39	24	23	38	41	16	16	16.3100531904963	21.1082346041832	19.4908507716057	19.082534476419	19.8880830444507	23.083364907834	46.0759961628853	13.5873134775903	21.391454242623	20.5523160816398	21.4553833391204	21.1876352870542	26.3502236028364	18.6426762751045	17.0925887598353	15.0795915528687
AP4M1	6	7	7	0	7	7	4	8	7	11	3	4	5	11	8	8	4.07751329762407	5.2770586510458	5.05318353337925	0	6.62936101481689	5.04948607358869	6.14346615505137	6.03880599004012	5.7592376807062	5.79680709994968	2.68192291739005	3.68480613687898	3.46713468458374	5.00169363478413	8.54629437991765	7.53979577643433
AP4S1	28	12	20	12	18	21	13	30	24	36	17	9	18	57	19	10	19.0283953889123	9.04638625893565	14.4376672382264	9.5412672382095	17.0469283238149	15.1484582207661	19.966265003917	22.6455224626505	19.7459577624213	18.9713686907444	15.1975631985436	8.29081380797771	12.4816848645015	25.9178670166087	20.2974491523044	9.42474472054291
AP5B1	14	4	1	5	1	3	1	4	9	9	5	3	4	8	5	6	9.51419769445616	3.01546208631188	0.721883361911321	3.97552801592063	0.94705157354527	2.16406546010944	1.53586653876284	3.01940299502006	7.40473416090797	4.7428421726861	4.46987152898342	2.76360460265924	2.77370774766699	3.6375953707521	5.34143398744853	5.65484683232574
AP5M1	29	34	37	23	22	34	16	17	18	42	24	19	23	56	19	22	19.7079809385163	25.631427733651	26.7096843907189	18.2874288732349	20.8351346179959	24.5260752145736	24.5738646202055	12.8324627288353	14.8094683218159	22.1332634725351	21.4553833391204	17.5028291501752	15.9488195490852	25.4631675952647	20.2974491523044	20.7344383851944
AP5S1	23	18	19	17	12	22	12	10	14	34	13	13	14	21	10	8	15.6304676408923	13.5695793884035	13.7157838763151	13.5167952541301	11.3646188825432	15.8698133741359	18.4303984651541	7.54850748755015	11.5184753614124	17.9174037634808	11.6216659753569	11.9756199448567	9.70797711683447	9.54868784822426	10.6828679748971	7.53979577643433
AP5Z1	10	3	4	4	1	5	1	0	7	6	6	1	1	4	4	1	6.79585549604012	2.26159656473391	2.88753344764529	3.1804224127365	0.94705157354527	3.60677576684906	1.53586653876284	0	5.7592376807062	3.16189478179074	5.36384583478011	0.921201534219746	0.693426936916748	1.81879768537605	4.27314718995883	0.942474472054291
APAF1	15	13	20	9	11	9	9	18	9	27	10	14	5	25	12	7	10.1937832440602	9.80025178051362	14.4376672382264	7.15595042865713	10.417567308998	6.49219638032831	13.8227988488656	13.5873134775903	7.40473416090797	14.2285265180583	8.93974305796684	12.8968214790764	3.46713468458374	11.3674855336003	12.8194415698765	6.59732130438004
APBA1	1	4	2	2	3	2	2	5	3	3	2	1	3	5	2	2	0.679585549604012	3.01546208631188	1.44376672382264	1.59021120636825	2.84115472063581	1.44271030673962	3.07173307752569	3.77425374377508	2.46824472030266	1.58094739089537	1.78794861159337	0.921201534219746	2.08028081075024	2.27349710672006	2.13657359497941	1.88494894410858
APBA2	0	1	3	0	1	1	0	1	0	1	0	2	0	3	0	0	0	0.753865521577971	2.16565008573396	0	0.94705157354527	0.721355153369812	0	0.754850748755015	0	0.526982463631789	0	1.84240306843949	0	1.36409826403204	0	0
APBA3	1	4	1	2	0	0	1	1	3	2	4	1	4	4	1	0	0.679585549604012	3.01546208631188	0.721883361911321	1.59021120636825	0	0	1.53586653876284	0.754850748755015	2.46824472030266	1.05396492726358	3.57589722318674	0.921201534219746	2.77370774766699	1.81879768537605	1.06828679748971	0
APBB1	9	2	6	8	4	7	5	3	6	9	8	4	8	10	8	7	6.11626994643611	1.50773104315594	4.33130017146793	6.360844825473	3.78820629418108	5.04948607358869	7.67933269381422	2.26455224626505	4.93648944060531	4.7428421726861	7.15179444637347	3.68480613687898	5.54741549533398	4.54699421344012	8.54629437991765	6.59732130438004
APBB1IP	1	1	0	0	0	0	0	0	3	2	0	0	2	3	0	0	0.679585549604012	0.753865521577971	0	0	0	0	0	0	2.46824472030266	1.05396492726358	0	0	1.3868538738335	1.36409826403204	0	0
APBB2	60	54	39	56	34	53	21	46	42	77	47	38	58	103	35	30	40.7751329762407	40.7087381652104	28.1534511145415	44.525913778311	32.1997535005392	38.2318231286	32.2531973140197	34.7231344427307	34.5554260842372	40.5776496996478	42.0167923724442	35.0056583003503	40.2187623411714	46.8340403984333	37.3900379121397	28.2742341616287
APBB3	0	2	2	1	1	3	0	2	1	1	2	1	4	3	0	3	0	1.50773104315594	1.44376672382264	0.795105603184125	0.94705157354527	2.16406546010944	0	1.50970149751003	0.822748240100886	0.526982463631789	1.78794861159337	0.921201534219746	2.77370774766699	1.36409826403204	0	2.82742341616287
APC	68	54	45	44	36	45	21	65	41	77	38	43	36	77	27	35	46.2118173730728	40.7087381652104	32.4847512860095	34.9846465401015	34.0938566476297	32.4609819016415	32.2531973140197	49.065298669076	33.7326778441363	40.5776496996478	33.971023620274	39.6116659714491	24.9633697290029	35.0118554434889	28.8437435322221	32.9866065219002
APCDD1L	7	5	6	9	2	6	4	10	4	8	4	1	4	14	4	4	4.75709884722808	3.76932760788985	4.33130017146793	7.15595042865713	1.89410314709054	4.32813092021887	6.14346615505137	7.54850748755015	3.29099296040354	4.21585970905431	3.57589722318674	0.921201534219746	2.77370774766699	6.36579189881617	4.27314718995883	3.76989788821716
APCDD1L-AS1	4	6	4	2	1	3	1	0	6	4	4	2	1	4	1	1	2.71834219841605	4.52319312946782	2.88753344764529	1.59021120636825	0.94705157354527	2.16406546010944	1.53586653876284	0	4.93648944060531	2.10792985452716	3.57589722318674	1.84240306843949	0.693426936916748	1.81879768537605	1.06828679748971	0.942474472054291
APEH	17	12	15	16	8	15	12	9	9	11	11	10	22	19	14	12	11.5529543432682	9.04638625893565	10.8282504286698	12.721689650946	7.57641258836216	10.8203273005472	18.4303984651541	6.79365673879514	7.40473416090797	5.79680709994968	9.83371736376353	9.21201534219746	15.2553926121684	8.63928900553623	14.9560151648559	11.3096936646515
APEX1	178	159	184	141	125	208	84	144	150	222	129	128	234	272	110	143	120.966227829514	119.864617930897	132.826538591683	112.109890048962	118.381446693159	150.041871900921	129.012789256079	108.698507820722	123.412236015133	116.990106926257	115.322685447772	117.913796380127	162.261903238519	123.678242605571	117.511547723868	134.773849503764
APEX2	21	13	20	15	21	20	10	19	17	23	19	8	21	31	12	13	14.2712965416842	9.80025178051362	14.4376672382264	11.9265840477619	19.8880830444507	14.4271030673962	15.3586653876284	14.3421642263453	13.9867200817151	12.1205966635312	16.985511810137	7.36961227375797	14.5619656752517	14.0956820616644	12.8194415698765	12.2521681367058
APH1A	26	21	30	28	22	25	14	25	20	27	7	21	21	33	15	18	17.6692242897043	15.8311759531374	21.6565008573396	22.2629568891555	20.8351346179959	18.0338788342453	21.5021315426798	18.8712687188754	16.4549648020177	14.2285265180583	6.25782014057679	19.3452322186147	14.5619656752517	15.0050809043524	16.0243019623456	16.9645404969772
