Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SOR+URS.A.5.7.1.C3	SOR+URS.A.5.8.1.C4	SOR+URS.A.5.9.1.C5	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SOR+URS.A.5.7.1.C3.Norm	SOR+URS.A.5.8.1.C4.Norm	SOR+URS.A.5.9.1.C5.Norm
ZFP14	18	19	13	8	8	10	7	7	8	19	8	10	10	0	2	2	13.0123297930457	15.2128761759692	10.0474367303604	7.01977231217161	8.33989694266387	7.78311174388842	11.7827749514066	5.69642779576246	7.18616168123755	10.7982111330959	7.81446063487578	10.0722596869794	7.44431665048615	0	8.32427454856799	4.72601763706735
ZFP28	1	0	6	2	2	3	0	4	1	3	3	2	2	0	0	2	0.72290721072476	0	4.63727849093555	1.7549430780429	2.08497423566597	2.33493352316653	0	3.25510159757855	0.898270210154694	1.70498070522566	2.93042273807842	2.01445193739588	1.48886333009723	0	0	4.72601763706735
ZFP3	3	3	0	2	0	2	3	1	3	4	1	4	5	0	0	1	2.16872163217428	2.40203308041619	0	1.7549430780429	0	1.55662234877768	5.04976069345999	0.813775399394637	2.69481063046408	2.27330760696755	0.976807579359473	4.02890387479177	3.72215832524307	0	0	2.36300881853367
ZFP30	13	23	10	5	4	11	4	18	11	16	13	8	12	1	0	3	9.39779373942188	18.4155869498574	7.72879748489258	4.38735769510726	4.16994847133193	8.56142291827727	6.73301425794665	14.6479571891035	9.88097231170163	9.0932304278702	12.6984985316732	8.05780774958354	8.93317998058338	5.22969331814218	0	7.08902645560102
ZFP36	0	3	6	2	4	3	2	5	9	6	5	4	6	0	2	7	0	2.40203308041619	4.63727849093555	1.7549430780429	4.16994847133193	2.33493352316653	3.36650712897332	4.06887699697319	8.08443189139224	3.40996141045133	4.88403789679737	4.02890387479177	4.46658999029169	0	8.32427454856799	16.5410617297357
ZFP36L1	62	55	39	32	28	51	25	42	45	49	34	30	41	18	23	34	44.8202470649351	44.0372731409634	30.1423101910811	28.0790892486864	29.1896392993235	39.693869893831	42.0813391121666	34.1785667745748	40.4221594569612	27.8480181853525	33.2114576982221	30.2167790609383	30.5216982669932	94.1344797265592	95.7291573085319	80.3422998301449
ZFP36L2	35	20	45	40	48	40	20	33	12	29	26	47	35	7	5	12	25.3017523753666	16.0135538694413	34.7795886820166	35.098861560858	50.0393816559832	31.1324469755537	33.6650712897332	26.854588180023	10.7792425218563	16.4814801505147	25.3969970633463	47.3396205288033	26.0551082767015	36.6078532269952	20.81068637142	28.3561058224041
ZFP37	8	3	0	1	0	1	3	6	2	0	2	2	1	0	1	0	5.78325768579808	2.40203308041619	0	0.877471539021451	0	0.778311174388842	5.04976069345999	4.88265239636782	1.79654042030939	0	1.95361515871895	2.01445193739588	0.744431665048615	0	4.16213727428399	0
ZFP41	3	1	5	1	2	4	0	2	2	2	3	0	3	1	0	2	2.16872163217428	0.800677693472063	3.86439874244629	0.877471539021451	2.08497423566597	3.11324469755537	0	1.62755079878927	1.79654042030939	1.13665380348378	2.93042273807842	0	2.23329499514584	5.22969331814218	0	4.72601763706735
ZFP42	10	5	8	4	4	4	3	5	3	14	4	5	7	0	3	1	7.2290721072476	4.00338846736031	6.18303798791406	3.5098861560858	4.16994847133193	3.11324469755537	5.04976069345999	4.06887699697319	2.69481063046408	7.95657662438643	3.90723031743789	5.03612984348971	5.2110216553403	0	12.486411822852	2.36300881853367
ZFP62	9	9	12	14	7	15	4	7	17	16	10	6	15	0	4	1	6.50616489652284	7.20609924124856	9.27455698187109	12.2846015463003	7.29740982483088	11.6746676158326	6.73301425794665	5.69642779576246	15.2705935726298	9.0932304278702	9.76807579359473	6.04335581218765	11.1664749757292	0	16.648549097136	2.36300881853367
ZFP64	23	23	16	12	9	11	6	24	20	27	28	18	22	1	7	5	16.6268658466695	18.4155869498574	12.3660759758281	10.5296584682574	9.38238406049685	8.56142291827727	10.09952138692	19.5306095854713	17.9654042030939	15.344826347031	27.3506122220652	18.130067436563	16.3774966310695	5.22969331814218	29.134960919988	11.8150440926684
ZFP69	2	0	1	4	0	1	1	2	2	1	2	3	1	0	0	1	1.44581442144952	0	0.772879748489258	3.5098861560858	0	0.778311174388842	1.68325356448666	1.62755079878927	1.79654042030939	0.568326901741888	1.95361515871895	3.02167790609383	0.744431665048615	0	0	2.36300881853367
ZFP69B	3	3	2	2	3	4	1	0	5	2	2	5	3	1	0	1	2.16872163217428	2.40203308041619	1.54575949697852	1.7549430780429	3.12746135349895	3.11324469755537	1.68325356448666	0	4.49135105077347	1.13665380348378	1.95361515871895	5.03612984348971	2.23329499514584	5.22969331814218	0	2.36300881853367
ZFP82	12	14	11	7	5	8	1	7	9	11	8	5	22	3	1	1	8.67488652869712	11.2094877086089	8.50167723338184	6.14230077315016	5.21243558916492	6.22648939511074	1.68325356448666	5.69642779576246	8.08443189139224	6.25159591916076	7.81446063487578	5.03612984348971	16.3774966310695	15.6890799544265	4.16213727428399	2.36300881853367
ZFP90	7	15	14	13	14	11	9	9	10	18	10	7	9	2	3	8	5.06035047507332	12.0101654020809	10.8203164788496	11.4071300072789	14.5948196496618	8.56142291827727	15.14928208038	7.32397859455173	8.98270210154694	10.229884231354	9.76807579359473	7.05058178088559	6.69988498543753	10.4593866362844	12.486411822852	18.9040705482694
ZFP91	31	31	24	33	16	25	15	15	25	32	21	22	18	8	11	16	22.4101235324676	24.8210084976339	18.5491139637422	28.9565607877079	16.6797938853277	19.4577793597211	25.2488034672999	12.2066309909196	22.4567552538673	18.1864608557404	20.5129591665489	22.1589713113547	13.3997699708751	41.8375465451374	45.7835100171239	37.8081410965388
ZFPL1	15	11	20	6	12	12	7	19	10	22	10	9	18	2	4	6	10.8436081608714	8.80745462819269	15.4575949697852	5.26482923412871	12.5098454139958	9.33973409266611	11.7827749514066	15.4617325884981	8.98270210154694	12.5031918383215	9.76807579359473	9.06503371828148	13.3997699708751	10.4593866362844	16.648549097136	14.178052911202
ZFPM2	26	17	7	13	5	8	9	15	12	20	8	6	9	1	3	11	18.7955874788438	13.6115207890251	5.4101582394248	11.4071300072789	5.21243558916492	6.22648939511074	15.14928208038	12.2066309909196	10.7792425218563	11.3665380348378	7.81446063487578	6.04335581218765	6.69988498543753	5.22969331814218	12.486411822852	25.9930970038704
ZFR	212	150	162	181	125	159	77	166	138	203	125	153	173	27	35	80	153.256328673649	120.101654020809	125.20651925526	158.822348562883	130.310889729123	123.751476727826	129.610524465473	135.08671629951	123.961289001348	115.370361053603	122.100947419934	154.105573210785	128.78667805341	141.201719589839	145.67480459994	189.040705482694
ZFX	59	56	47	42	35	33	29	42	41	56	35	34	46	7	6	16	42.6515254327608	44.8379508344355	36.3253481789951	36.8538046389009	36.4870491241544	25.6842687548318	48.8143533701132	34.1785667745748	36.8290786163424	31.8263064975457	34.1882652775816	34.24568293573	34.2438565922363	36.6078532269952	24.972823645704	37.8081410965388
ZFY	7	6	17	14	10	16	3	16	15	16	11	11	12	4	9	8	5.06035047507332	4.80406616083238	13.1389557243174	12.2846015463003	10.4248711783298	12.4529787902215	5.04976069345999	13.0204063903142	13.4740531523204	9.0932304278702	10.7448833729542	11.0794856556774	8.93317998058338	20.9187732725687	37.4592354685559	18.9040705482694
ZFYVE1	10	3	3	3	8	7	4	9	6	11	6	3	3	2	3	3	7.2290721072476	2.40203308041619	2.31863924546777	2.63241461706435	8.33989694266387	5.4481782207219	6.73301425794665	7.32397859455173	5.38962126092816	6.25159591916076	5.86084547615684	3.02167790609383	2.23329499514584	10.4593866362844	12.486411822852	7.08902645560102
ZFYVE16	44	60	54	44	35	45	27	36	47	69	28	40	39	1	4	16	31.8079172718894	48.0406616083238	41.7355064184199	38.6087477169439	36.4870491241544	35.0240028474979	45.4478462411399	29.2959143782069	42.2186998772706	39.2145562201903	27.3506122220652	40.2890387479177	29.032834936896	5.22969331814218	16.648549097136	37.8081410965388
ZFYVE19	4	2	5	0	3	4	0	1	0	5	2	4	1	0	0	2	2.89162884289904	1.60135538694413	3.86439874244629	0	3.12746135349895	3.11324469755537	0	0.813775399394637	0	2.84163450870944	1.95361515871895	4.02890387479177	0.744431665048615	0	0	4.72601763706735
ZFYVE20	35	31	32	19	12	16	11	24	17	25	13	18	24	4	3	10	25.3017523753666	24.8210084976339	24.7321519516563	16.6719592414076	12.5098454139958	12.4529787902215	18.5157892093533	19.5306095854713	15.2705935726298	14.2081725435472	12.6984985316732	18.130067436563	17.8663599611668	20.9187732725687	12.486411822852	23.6300881853367
ZFYVE21	19	16	15	23	28	22	13	23	17	30	30	24	24	1	1	7	13.7352370037704	12.810843095553	11.5931962273389	20.1818453974934	29.1896392993235	17.1228458365545	21.8822963383266	18.7168341860767	15.2705935726298	17.0498070522566	29.3042273807842	24.1734232487506	17.8663599611668	5.22969331814218	4.16213727428399	16.5410617297357
ZFYVE26	3	2	5	3	3	0	0	5	2	4	3	3	2	0	1	1	2.16872163217428	1.60135538694413	3.86439874244629	2.63241461706435	3.12746135349895	0	0	4.06887699697319	1.79654042030939	2.27330760696755	2.93042273807842	3.02167790609383	1.48886333009723	0	4.16213727428399	2.36300881853367
ZFYVE27	3	0	2	1	1	3	0	2	2	4	1	2	2	0	0	0	2.16872163217428	0	1.54575949697852	0.877471539021451	1.04248711783298	2.33493352316653	0	1.62755079878927	1.79654042030939	2.27330760696755	0.976807579359473	2.01445193739588	1.48886333009723	0	0	0
ZFYVE28	0	3	0	0	2	0	1	1	1	5	1	3	2	0	0	1	0	2.40203308041619	0	0	2.08497423566597	0	1.68325356448666	0.813775399394637	0.898270210154694	2.84163450870944	0.976807579359473	3.02167790609383	1.48886333009723	0	0	2.36300881853367
ZFYVE9	16	12	8	9	4	3	5	9	5	13	7	7	5	2	4	9	11.5665153715962	9.60813232166475	6.18303798791406	7.89724385119306	4.16994847133193	2.33493352316653	8.41626782243331	7.32397859455173	4.49135105077347	7.38824972264454	6.83765305551631	7.05058178088559	3.72215832524307	10.4593866362844	16.648549097136	21.2670793668031
ZG16	1	1	2	1	0	0	1	2	1	0	0	2	3	1	1	1	0.72290721072476	0.800677693472063	1.54575949697852	0.877471539021451	0	0	1.68325356448666	1.62755079878927	0.898270210154694	0	0	2.01445193739588	2.23329499514584	5.22969331814218	4.16213727428399	2.36300881853367
ZGPAT	4	1	2	1	1	2	1	0	0	1	3	0	3	0	0	0	2.89162884289904	0.800677693472063	1.54575949697852	0.877471539021451	1.04248711783298	1.55662234877768	1.68325356448666	0	0	0.568326901741888	2.93042273807842	0	2.23329499514584	0	0	0
ZHX1	40	35	24	30	19	38	17	30	25	25	29	30	38	2	3	10	28.9162884289904	28.0237192715222	18.5491139637422	26.3241461706435	19.8072552388267	29.575824626776	28.6153105962733	24.4132619818391	22.4567552538673	14.2081725435472	28.3274198014247	30.2167790609383	28.2884032718474	10.4593866362844	12.486411822852	23.6300881853367
ZHX1-C8ORF76	2	0	2	2	0	1	0	2	2	2	0	2	0	0	0	2	1.44581442144952	0	1.54575949697852	1.7549430780429	0	0.778311174388842	0	1.62755079878927	1.79654042030939	1.13665380348378	0	2.01445193739588	0	0	0	4.72601763706735
ZHX2	7	9	11	3	4	13	4	6	10	14	7	5	7	4	5	3	5.06035047507332	7.20609924124856	8.50167723338184	2.63241461706435	4.16994847133193	10.118045267055	6.73301425794665	4.88265239636782	8.98270210154694	7.95657662438643	6.83765305551631	5.03612984348971	5.2110216553403	20.9187732725687	20.81068637142	7.08902645560102
ZHX3	23	19	16	13	12	20	12	18	16	24	16	14	24	2	3	6	16.6268658466695	15.2128761759692	12.3660759758281	11.4071300072789	12.5098454139958	15.5662234877768	20.1990427738399	14.6479571891035	14.3723233624751	13.6398456418053	15.6289212697516	14.1011635617712	17.8663599611668	10.4593866362844	12.486411822852	14.178052911202
ZIM3	1	4	0	0	0	0	0	0	3	3	1	1	2	0	0	0	0.72290721072476	3.20271077388825	0	0	0	0	0	0	2.69481063046408	1.70498070522566	0.976807579359473	1.00722596869794	1.48886333009723	0	0	0
ZKSCAN1	35	47	41	34	19	34	13	24	20	42	32	22	23	8	16	18	25.3017523753666	37.6318515931869	31.6880696880596	29.8340323267293	19.8072552388267	26.4625799292206	21.8822963383266	19.5306095854713	17.9654042030939	23.8697298731593	31.2578425395031	22.1589713113547	17.1219282961181	41.8375465451374	66.5941963885439	42.5341587336061
ZKSCAN2	0	3	2	4	1	3	3	0	3	4	3	1	3	2	1	1	0	2.40203308041619	1.54575949697852	3.5098861560858	1.04248711783298	2.33493352316653	5.04976069345999	0	2.69481063046408	2.27330760696755	2.93042273807842	1.00722596869794	2.23329499514584	10.4593866362844	4.16213727428399	2.36300881853367
ZKSCAN3	19	12	11	11	6	8	6	19	16	22	19	13	14	1	2	6	13.7352370037704	9.60813232166475	8.50167723338184	9.65218692923596	6.2549227069979	6.22648939511074	10.09952138692	15.4617325884981	14.3723233624751	12.5031918383215	18.55934400783	13.0939375930732	10.4220433106806	5.22969331814218	8.32427454856799	14.178052911202
ZKSCAN4	1	4	1	1	0	4	3	2	5	1	1	2	1	0	1	0	0.72290721072476	3.20271077388825	0.772879748489258	0.877471539021451	0	3.11324469755537	5.04976069345999	1.62755079878927	4.49135105077347	0.568326901741888	0.976807579359473	2.01445193739588	0.744431665048615	0	4.16213727428399	0
ZKSCAN5	12	8	7	9	4	7	2	5	5	12	3	2	7	0	2	3	8.67488652869712	6.4054215477765	5.4101582394248	7.89724385119306	4.16994847133193	5.4481782207219	3.36650712897332	4.06887699697319	4.49135105077347	6.81992282090265	2.93042273807842	2.01445193739588	5.2110216553403	0	8.32427454856799	7.08902645560102
ZKSCAN7	3	9	8	7	6	12	1	2	3	8	3	3	6	1	4	2	2.16872163217428	7.20609924124856	6.18303798791406	6.14230077315016	6.2549227069979	9.33973409266611	1.68325356448666	1.62755079878927	2.69481063046408	4.5466152139351	2.93042273807842	3.02167790609383	4.46658999029169	5.22969331814218	16.648549097136	4.72601763706735
ZKSCAN8	6	8	6	9	3	6	0	4	12	7	1	5	9	2	2	3	4.33744326434856	6.4054215477765	4.63727849093555	7.89724385119306	3.12746135349895	4.66986704633305	0	3.25510159757855	10.7792425218563	3.97828831219321	0.976807579359473	5.03612984348971	6.69988498543753	10.4593866362844	8.32427454856799	7.08902645560102
ZMAT1	3	2	3	3	0	3	2	1	2	2	2	0	2	1	0	6	2.16872163217428	1.60135538694413	2.31863924546777	2.63241461706435	0	2.33493352316653	3.36650712897332	0.813775399394637	1.79654042030939	1.13665380348378	1.95361515871895	0	1.48886333009723	5.22969331814218	0	14.178052911202
ZMAT2	156	153	193	144	144	208	71	167	142	214	137	125	178	22	27	44	112.773524873063	122.503687101226	149.165791458427	126.355901619089	150.11814496795	161.888724272879	119.511003078553	135.900491698904	127.554369841967	121.621956972764	133.822638372248	125.903246087243	132.508836378653	115.053252999128	112.377706405668	103.972388015482
ZMAT3	150	134	136	121	97	119	71	139	112	185	106	103	89	27	26	72	108.436081608714	107.290810925256	105.111645794539	106.174056221596	101.121250429799	92.6190297522723	119.511003078553	113.114780515855	100.606263537326	105.140476822249	103.541603412104	103.744274775888	66.2544181893267	141.201719589839	108.215569131384	170.136634934425
ZMAT4	2	1	1	3	2	1	0	1	3	0	2	2	1	0	0	1	1.44581442144952	0.800677693472063	0.772879748489258	2.63241461706435	2.08497423566597	0.778311174388842	0	0.813775399394637	2.69481063046408	0	1.95361515871895	2.01445193739588	0.744431665048615	0	0	2.36300881853367
ZMAT5	1	3	2	3	2	7	3	3	4	8	4	3	11	0	0	1	0.72290721072476	2.40203308041619	1.54575949697852	2.63241461706435	2.08497423566597	5.4481782207219	5.04976069345999	2.44132619818391	3.59308084061878	4.5466152139351	3.90723031743789	3.02167790609383	8.18874831553476	0	0	2.36300881853367
ZMIZ1	55	30	29	29	25	33	17	40	38	61	33	26	26	7	8	11	39.7598965898618	24.0203308041619	22.4135127061885	25.4466746316221	26.0621779458246	25.6842687548318	28.6153105962733	32.5510159757855	34.1342679858784	34.6679410062551	32.2346501188626	26.1878751861465	19.355223291264	36.6078532269952	33.297098194272	25.9930970038704
ZMIZ1-AS1	1	0	1	3	1	1	2	0	0	3	3	2	2	0	0	0	0.72290721072476	0	0.772879748489258	2.63241461706435	1.04248711783298	0.778311174388842	3.36650712897332	0	0	1.70498070522566	2.93042273807842	2.01445193739588	1.48886333009723	0	0	0
ZMIZ2	6	4	7	1	4	3	1	3	3	3	4	1	2	0	1	3	4.33744326434856	3.20271077388825	5.4101582394248	0.877471539021451	4.16994847133193	2.33493352316653	1.68325356448666	2.44132619818391	2.69481063046408	1.70498070522566	3.90723031743789	1.00722596869794	1.48886333009723	0	4.16213727428399	7.08902645560102
ZMPSTE24	64	74	54	59	44	42	23	56	42	70	63	46	61	1	6	8	46.2660614863846	59.2501493169326	41.7355064184199	51.7708208022656	45.8694331846513	32.6890693243314	38.7148319831932	45.5714223660997	37.7273488264971	39.7828831219321	61.5388774996468	46.3323945601053	45.4103315679655	5.22969331814218	24.972823645704	18.9040705482694
ZMYM1	10	11	19	16	9	20	10	20	26	34	8	21	14	5	4	2	7.2290721072476	8.80745462819269	14.6847152212959	14.0395446243432	9.38238406049685	15.5662234877768	16.8325356448666	16.2755079878927	23.355025464022	19.3231146592242	7.81446063487578	21.1517453426568	10.4220433106806	26.1484665907109	16.648549097136	4.72601763706735
ZMYM2	40	34	24	18	18	24	10	30	36	52	26	29	27	2	6	11	28.9162884289904	27.2230415780501	18.5491139637422	15.7944877023861	18.7647681209937	18.6794681853322	16.8325356448666	24.4132619818391	32.337727565569	29.5529988905782	25.3969970633463	29.2095530922403	20.0996549563126	10.4593866362844	24.972823645704	25.9930970038704
ZMYM3	9	4	9	9	3	10	1	8	6	5	8	6	12	2	2	9	6.50616489652284	3.20271077388825	6.95591773640332	7.89724385119306	3.12746135349895	7.78311174388842	1.68325356448666	6.5102031951571	5.38962126092816	2.84163450870944	7.81446063487578	6.04335581218765	8.93317998058338	10.4593866362844	8.32427454856799	21.2670793668031
ZMYM4	27	20	31	26	26	20	13	31	32	39	18	21	18	8	7	16	19.5184946895685	16.0135538694413	23.959272203167	22.8142600145577	27.1046650636576	15.5662234877768	21.8822963383266	25.2270373812337	28.7446467249502	22.1647491679336	17.5825364284705	21.1517453426568	13.3997699708751	41.8375465451374	29.134960919988	37.8081410965388
ZMYM5	21	16	21	15	19	23	9	29	25	29	15	20	17	0	4	12	15.18105142522	12.810843095553	16.2304747182744	13.1620730853218	19.8072552388267	17.9011570109434	15.14928208038	23.5994865824445	22.4567552538673	16.4814801505147	14.6521136903921	20.1445193739588	12.6553383058265	0	16.648549097136	28.3561058224041
ZMYM6	31	25	24	17	7	20	6	29	18	32	15	13	23	5	2	15	22.4101235324676	20.0169423368016	18.5491139637422	14.9170161633647	7.29740982483088	15.5662234877768	10.09952138692	23.5994865824445	16.1688637827845	18.1864608557404	14.6521136903921	13.0939375930732	17.1219282961181	26.1484665907109	8.32427454856799	35.4451322780051
ZMYM6NB	106	110	148	146	128	155	54	80	85	114	104	101	144	9	11	21	76.6281643368246	88.0745462819269	114.38620277641	128.110844697132	133.438351082622	120.638232030271	90.8956924822798	65.102031951571	76.352967863149	64.7892667985752	101.587988253385	101.729822838492	107.198159767001	47.0672398632796	45.7835100171239	49.6231851892072
ZMYND11	50	53	40	39	43	37	14	48	26	41	28	31	39	17	20	20	36.145360536238	42.4359177540193	30.9151899395703	34.2213900218366	44.8269460668183	28.7975134523872	23.5655499028133	39.0612191709426	23.355025464022	23.3014029714174	27.3506122220652	31.2240050296362	29.032834936896	88.904786408417	83.2427454856799	47.2601763706735
ZMYND19	10	7	3	1	3	3	2	6	4	5	5	3	3	1	1	1	7.2290721072476	5.60474385430444	2.31863924546777	0.877471539021451	3.12746135349895	2.33493352316653	3.36650712897332	4.88265239636782	3.59308084061878	2.84163450870944	4.88403789679737	3.02167790609383	2.23329499514584	5.22969331814218	4.16213727428399	2.36300881853367
ZMYND8	28	27	34	20	17	30	12	24	28	32	25	16	33	4	3	8	20.2414019002933	21.6182977237457	26.2779114486348	17.549430780429	17.7222810031607	23.3493352316653	20.1990427738399	19.5306095854713	25.1515658843314	18.1864608557404	24.4201894839868	16.1156154991671	24.5662449466043	20.9187732725687	12.486411822852	18.9040705482694
ZNF10	5	2	2	5	1	4	1	1	4	10	5	5	5	2	0	1	3.6145360536238	1.60135538694413	1.54575949697852	4.38735769510726	1.04248711783298	3.11324469755537	1.68325356448666	0.813775399394637	3.59308084061878	5.68326901741888	4.88403789679737	5.03612984348971	3.72215832524307	10.4593866362844	0	2.36300881853367
ZNF100	3	3	3	4	6	5	1	9	3	11	3	10	4	0	0	0	2.16872163217428	2.40203308041619	2.31863924546777	3.5098861560858	6.2549227069979	3.89155587194421	1.68325356448666	7.32397859455173	2.69481063046408	6.25159591916076	2.93042273807842	10.0722596869794	2.97772666019446	0	0	0
ZNF101	5	5	5	2	2	1	2	7	1	3	4	2	3	0	1	1	3.6145360536238	4.00338846736031	3.86439874244629	1.7549430780429	2.08497423566597	0.778311174388842	3.36650712897332	5.69642779576246	0.898270210154694	1.70498070522566	3.90723031743789	2.01445193739588	2.23329499514584	0	4.16213727428399	2.36300881853367
